Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
P02930	reviewed	Outer membrane protein TolC (Multidrug efflux pump subunit TolC) (Outer membrane factor TolC)	tolC colE1-i mtcB mukA refI toc weeA b3035 JW5503	Escherichia coli (strain K12)	493	cell outer membrane [GO:0009279]; efflux pump complex [GO:1990281]; MacAB-TolC complex [GO:1990196]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; periplasmic side of plasma membrane [GO:0098567]; bile acid transmembrane transporter activity [GO:0015125]; efflux transmembrane transporter activity [GO:0015562]; enterobactin transmembrane transporter activity [GO:0042931]; identical protein binding [GO:0042802]; monoatomic ion channel activity [GO:0005216]; porin activity [GO:0015288]; bile acid and bile salt transport [GO:0015721]; enterobactin transport [GO:0042930]; monoatomic ion transmembrane transport [GO:0034220]; response to antibiotic [GO:0046677]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; xenobiotic detoxification by transmembrane export across the cell outer membrane [GO:0140330]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	bile acid and bile salt transport [GO:0015721]; enterobactin transport [GO:0042930]; monoatomic ion transmembrane transport [GO:0034220]; response to antibiotic [GO:0046677]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; xenobiotic detoxification by transmembrane export across the cell outer membrane [GO:0140330]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	cell outer membrane [GO:0009279]; efflux pump complex [GO:1990281]; MacAB-TolC complex [GO:1990196]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; periplasmic side of plasma membrane [GO:0098567]	bile acid transmembrane transporter activity [GO:0015125]; efflux transmembrane transporter activity [GO:0015562]; enterobactin transmembrane transporter activity [GO:0042931]; identical protein binding [GO:0042802]; monoatomic ion channel activity [GO:0005216]; porin activity [GO:0015288]	GO:0005216; GO:0009279; GO:0009410; GO:0009636; GO:0015125; GO:0015288; GO:0015562; GO:0015721; GO:0016020; GO:0030288; GO:0034220; GO:0042802; GO:0042930; GO:0042931; GO:0046677; GO:0098567; GO:0140330; GO:1990196; GO:1990281; GO:1990961
P02931	reviewed	Outer membrane porin F (Outer membrane protein 1A) (Outer membrane protein B) (Outer membrane protein F) (Outer membrane protein IA) (Porin OmpF)	ompF cmlB coa cry tolF b0929 JW0912	Escherichia coli (strain K12)	362	cell outer membrane [GO:0009279]; membrane [GO:0016020]; monoatomic ion channel complex [GO:0034702]; pore complex [GO:0046930]; colicin transmembrane transporter activity [GO:0042912]; disordered domain specific binding [GO:0097718]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; lipopolysaccharide binding [GO:0001530]; monoatomic ion channel activity [GO:0005216]; porin activity [GO:0015288]; monoatomic ion transmembrane transport [GO:0034220]; protein homotrimerization [GO:0070207]; protein transport [GO:0015031]	monoatomic ion transmembrane transport [GO:0034220]; protein homotrimerization [GO:0070207]; protein transport [GO:0015031]	cell outer membrane [GO:0009279]; membrane [GO:0016020]; monoatomic ion channel complex [GO:0034702]; pore complex [GO:0046930]	colicin transmembrane transporter activity [GO:0042912]; disordered domain specific binding [GO:0097718]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; lipopolysaccharide binding [GO:0001530]; monoatomic ion channel activity [GO:0005216]; porin activity [GO:0015288]	GO:0001530; GO:0005216; GO:0008289; GO:0009279; GO:0015031; GO:0015288; GO:0016020; GO:0034220; GO:0034702; GO:0042802; GO:0042912; GO:0046930; GO:0070207; GO:0097718
P02942	reviewed	Methyl-accepting chemotaxis protein I (MCP-I) (Serine chemoreceptor protein)	tsr cheD b4355 JW4318	Escherichia coli (strain K12)	551	methyl accepting chemotaxis protein complex [GO:0098561]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; transmembrane signaling receptor activity [GO:0004888]; cell motility [GO:0048870]; cellular response to amino acid stimulus [GO:0071230]; chemotaxis [GO:0006935]; detection of chemical stimulus [GO:0009593]; protein homooligomerization [GO:0051260]; protein trimerization [GO:0070206]; receptor clustering [GO:0043113]; regulation of bacterial-type flagellum-dependent cell motility [GO:1902021]; regulation of chemotaxis [GO:0050920]; regulation of protein histidine kinase activity [GO:0032110]; signal complex assembly [GO:0007172]; signal transduction [GO:0007165]	cell motility [GO:0048870]; cellular response to amino acid stimulus [GO:0071230]; chemotaxis [GO:0006935]; detection of chemical stimulus [GO:0009593]; protein homooligomerization [GO:0051260]; protein trimerization [GO:0070206]; receptor clustering [GO:0043113]; regulation of bacterial-type flagellum-dependent cell motility [GO:1902021]; regulation of chemotaxis [GO:0050920]; regulation of protein histidine kinase activity [GO:0032110]; signal complex assembly [GO:0007172]; signal transduction [GO:0007165]	methyl accepting chemotaxis protein complex [GO:0098561]; plasma membrane [GO:0005886]	identical protein binding [GO:0042802]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005886; GO:0006935; GO:0007165; GO:0007172; GO:0009593; GO:0032110; GO:0042802; GO:0043113; GO:0048870; GO:0050920; GO:0051260; GO:0070206; GO:0071230; GO:0098561; GO:1902021
P02943	reviewed	Maltoporin (Maltose outer membrane channel) (Maltose-inducible porin) (Phage lambda receptor protein)	lamB malB b4036 JW3996	Escherichia coli (strain K12)	446	cell outer membrane [GO:0009279]; outer membrane protein complex [GO:0106234]; pore complex [GO:0046930]; carbohydrate transmembrane transporter activity [GO:0015144]; maltodextrin transmembrane transporter activity [GO:0042958]; maltose transmembrane transporter activity [GO:0005363]; maltose transporting porin activity [GO:0015481]; porin activity [GO:0015288]; virus receptor activity [GO:0001618]; DNA damage response [GO:0006974]; maltodextrin transmembrane transport [GO:0042956]; maltose transmembrane transport [GO:1904981]; monoatomic ion transport [GO:0006811]; polysaccharide transport [GO:0015774]	DNA damage response [GO:0006974]; maltodextrin transmembrane transport [GO:0042956]; maltose transmembrane transport [GO:1904981]; monoatomic ion transport [GO:0006811]; polysaccharide transport [GO:0015774]	cell outer membrane [GO:0009279]; outer membrane protein complex [GO:0106234]; pore complex [GO:0046930]	carbohydrate transmembrane transporter activity [GO:0015144]; maltodextrin transmembrane transporter activity [GO:0042958]; maltose transmembrane transporter activity [GO:0005363]; maltose transporting porin activity [GO:0015481]; porin activity [GO:0015288]; virus receptor activity [GO:0001618]	GO:0001618; GO:0005363; GO:0006811; GO:0006974; GO:0009279; GO:0015144; GO:0015288; GO:0015481; GO:0015774; GO:0042956; GO:0042958; GO:0046930; GO:0106234; GO:1904981
P03004	reviewed	Chromosomal replication initiator protein DnaA (EC 3.6.4.-)	dnaA b3702 JW3679	Escherichia coli (strain K12)	467	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; DnaA-DiaA complex [GO:1990102]; DnaA-Dps complex [GO:1990084]; DnaA-HU complex [GO:1990103]; DnaA-L2 complex [GO:1990082]; DnaA-oriC complex [GO:1990101]; nucleoid [GO:0009295]; plasma membrane [GO:0005886]; replication inhibiting complex [GO:1990078]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA replication origin binding [GO:0003688]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; sequence-specific DNA binding [GO:0043565]; DNA replication [GO:0006260]; DNA replication initiation [GO:0006270]; negative regulation of DNA-templated DNA replication initiation [GO:0032297]; positive regulation of DNA-templated DNA replication initiation [GO:0032298]; regulation of DNA replication [GO:0006275]; regulation of DNA-templated DNA replication initiation [GO:0030174]	DNA replication [GO:0006260]; DNA replication initiation [GO:0006270]; negative regulation of DNA-templated DNA replication initiation [GO:0032297]; positive regulation of DNA-templated DNA replication initiation [GO:0032298]; regulation of DNA replication [GO:0006275]; regulation of DNA-templated DNA replication initiation [GO:0030174]	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; DnaA-DiaA complex [GO:1990102]; DnaA-Dps complex [GO:1990084]; DnaA-HU complex [GO:1990103]; DnaA-L2 complex [GO:1990082]; DnaA-oriC complex [GO:1990101]; nucleoid [GO:0009295]; plasma membrane [GO:0005886]; replication inhibiting complex [GO:1990078]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA replication origin binding [GO:0003688]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]; sequence-specific DNA binding [GO:0043565]	GO:0003677; GO:0003688; GO:0005524; GO:0005829; GO:0005886; GO:0006260; GO:0006270; GO:0006275; GO:0008289; GO:0009295; GO:0009898; GO:0016887; GO:0030174; GO:0032297; GO:0032298; GO:0042802; GO:0043565; GO:1990078; GO:1990082; GO:1990084; GO:1990101; GO:1990102; GO:1990103
P03007	reviewed	DNA polymerase III subunit epsilon (EC 2.7.7.7)	dnaQ mutD b0215 JW0205	Escherichia coli (strain K12)	243	cytosol [GO:0005829]; DNA polymerase III complex [GO:0009360]; DNA polymerase III, core complex [GO:0044776]; replisome [GO:0030894]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; exonuclease activity [GO:0004527]; metal ion binding [GO:0046872]; DNA replication proofreading [GO:0045004]; DNA-templated DNA replication [GO:0006261]; lagging strand elongation [GO:0006273]; leading strand elongation [GO:0006272]	DNA replication proofreading [GO:0045004]; DNA-templated DNA replication [GO:0006261]; lagging strand elongation [GO:0006273]; leading strand elongation [GO:0006272]	cytosol [GO:0005829]; DNA polymerase III complex [GO:0009360]; DNA polymerase III, core complex [GO:0044776]; replisome [GO:0030894]	3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; exonuclease activity [GO:0004527]; metal ion binding [GO:0046872]	GO:0003677; GO:0003887; GO:0004527; GO:0005829; GO:0006261; GO:0006272; GO:0006273; GO:0008408; GO:0009360; GO:0030894; GO:0044776; GO:0045004; GO:0046872
P03018	reviewed	DNA helicase II (EC 5.6.2.4) (DNA 3'-5' helicase II)	uvrD mutU pdeB rad recL b3813 JW3786	Escherichia coli (strain K12)	720	cytosol [GO:0005829]; DNA helicase complex [GO:0033202]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA translocase activity [GO:0015616]; protein homodimerization activity [GO:0042803]; single-stranded DNA helicase activity [GO:0017116]; mismatch repair [GO:0006298]; mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication [GO:0070716]; nucleotide-excision repair [GO:0006289]; recombinational repair [GO:0000725]; replication fork processing [GO:0031297]; response to radiation [GO:0009314]; rolling circle DNA replication [GO:0070581]; SOS response [GO:0009432]	mismatch repair [GO:0006298]; mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication [GO:0070716]; nucleotide-excision repair [GO:0006289]; recombinational repair [GO:0000725]; replication fork processing [GO:0031297]; response to radiation [GO:0009314]; rolling circle DNA replication [GO:0070581]; SOS response [GO:0009432]	cytosol [GO:0005829]; DNA helicase complex [GO:0033202]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA translocase activity [GO:0015616]; protein homodimerization activity [GO:0042803]; single-stranded DNA helicase activity [GO:0017116]	GO:0000725; GO:0003677; GO:0003678; GO:0005524; GO:0005829; GO:0006289; GO:0006298; GO:0009314; GO:0009432; GO:0015616; GO:0016887; GO:0017116; GO:0017117; GO:0031297; GO:0033202; GO:0042803; GO:0043138; GO:0070581; GO:0070716
P03023	reviewed	Lactose operon repressor	lacI b0345 JW0336	Escherichia coli (strain K12)	360	cytosol [GO:0005829]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity [GO:0001217]; identical protein binding [GO:0042802]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of DNA-templated transcription [GO:0006355]	negative regulation of DNA-templated transcription [GO:0045892]; regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]	cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity [GO:0001217]; identical protein binding [GO:0042802]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0000987; GO:0001217; GO:0003700; GO:0005829; GO:0006355; GO:0042802; GO:0045892
P03819	reviewed	Glutathione-regulated potassium-efflux system protein KefC (K(+)/H(+) antiporter)	kefC trkC b0047 JW0046	Escherichia coli (strain K12)	620	membrane [GO:0016020]; plasma membrane [GO:0005886]; potassium:proton antiporter complex [GO:1903103]; enzyme binding [GO:0019899]; glutathione-regulated potassium exporter activity [GO:0015503]; nucleotide binding [GO:0000166]; protein homodimerization activity [GO:0042803]; toxic substance binding [GO:0015643]; intracellular pH elevation [GO:0051454]; potassium ion transport [GO:0006813]; proton transmembrane transport [GO:1902600]; regulation of intracellular pH [GO:0051453]; regulation of pH [GO:0006885]; response to hydrogen peroxide [GO:0042542]; response to methylglyoxal [GO:0051595]; response to toxic substance [GO:0009636]	intracellular pH elevation [GO:0051454]; potassium ion transport [GO:0006813]; proton transmembrane transport [GO:1902600]; regulation of intracellular pH [GO:0051453]; regulation of pH [GO:0006885]; response to hydrogen peroxide [GO:0042542]; response to methylglyoxal [GO:0051595]; response to toxic substance [GO:0009636]	membrane [GO:0016020]; plasma membrane [GO:0005886]; potassium:proton antiporter complex [GO:1903103]	enzyme binding [GO:0019899]; glutathione-regulated potassium exporter activity [GO:0015503]; nucleotide binding [GO:0000166]; protein homodimerization activity [GO:0042803]; toxic substance binding [GO:0015643]	GO:0000166; GO:0005886; GO:0006813; GO:0006885; GO:0009636; GO:0015503; GO:0015643; GO:0016020; GO:0019899; GO:0042542; GO:0042803; GO:0051453; GO:0051454; GO:0051595; GO:1902600; GO:1903103
P03959	reviewed	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	kdpA b0698 JW0686	Escherichia coli (strain K12)	557	plasma membrane [GO:0005886]; potassium ion-transporting ATPase complex [GO:0031004]; potassium:proton antiporter complex [GO:1903103]; P-type potassium transmembrane transporter activity [GO:0008556]; potassium ion binding [GO:0030955]; monoatomic cation transmembrane transport [GO:0098655]; potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]	monoatomic cation transmembrane transport [GO:0098655]; potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]	plasma membrane [GO:0005886]; potassium ion-transporting ATPase complex [GO:0031004]; potassium:proton antiporter complex [GO:1903103]	P-type potassium transmembrane transporter activity [GO:0008556]; potassium ion binding [GO:0030955]	GO:0005886; GO:0006813; GO:0008556; GO:0030955; GO:0031004; GO:0071805; GO:0098655; GO:1903103
P04152	reviewed	Protein UmuC (DNA polymerase V) (Pol V)	umuC b1184 JW1173	Escherichia coli (strain K12)	422	cytosol [GO:0005829]; DNA polymerase V complex [GO:0009355]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; single-stranded DNA binding [GO:0003697]; DNA damage response [GO:0006974]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]; translesion synthesis [GO:0019985]	DNA damage response [GO:0006974]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]; translesion synthesis [GO:0019985]	cytosol [GO:0005829]; DNA polymerase V complex [GO:0009355]; membrane [GO:0016020]; plasma membrane [GO:0005886]	ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; single-stranded DNA binding [GO:0003697]	GO:0003684; GO:0003697; GO:0003887; GO:0005829; GO:0005886; GO:0006974; GO:0008094; GO:0009355; GO:0009432; GO:0016020; GO:0019985; GO:0042276
P04391	reviewed	Ornithine carbamoyltransferase subunit I (OTCase-1) (EC 2.1.3.3)	argI b4254 JW4211	Escherichia coli (strain K12)	334	cytoplasm [GO:0005737]; amino acid binding [GO:0016597]; metal ion binding [GO:0046872]; ornithine carbamoyltransferase activity [GO:0004585]; arginine biosynthetic process via ornithine [GO:0042450]; citrulline biosynthetic process [GO:0019240]; L-arginine biosynthetic process [GO:0006526]	arginine biosynthetic process via ornithine [GO:0042450]; citrulline biosynthetic process [GO:0019240]; L-arginine biosynthetic process [GO:0006526]	cytoplasm [GO:0005737]	amino acid binding [GO:0016597]; metal ion binding [GO:0046872]; ornithine carbamoyltransferase activity [GO:0004585]	GO:0004585; GO:0005737; GO:0006526; GO:0016597; GO:0019240; GO:0042450; GO:0046872
