Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q8DG57	unreviewed	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	coaBC tll2467	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	394	phosphopantothenoylcysteine decarboxylase complex [GO:0071513]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; phosphopantothenate--cysteine ligase activity [GO:0004632]; phosphopantothenoylcysteine decarboxylase activity [GO:0004633]; coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]	coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]	phosphopantothenoylcysteine decarboxylase complex [GO:0071513]	FMN binding [GO:0010181]; metal ion binding [GO:0046872]; phosphopantothenate--cysteine ligase activity [GO:0004632]; phosphopantothenoylcysteine decarboxylase activity [GO:0004633]	GO:0004632; GO:0004633; GO:0010181; GO:0015937; GO:0015941; GO:0046872; GO:0071513
Q8DG73	reviewed	Bifunctional pantoate ligase/cytidylate kinase [Includes: Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme); Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)]	panC/cmk tll2450	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	513	cytosol [GO:0005829]; ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; dCMP kinase activity [GO:0036431]; pantoate-beta-alanine ligase activity [GO:0004592]; nucleobase-containing small molecule interconversion [GO:0015949]; pantothenate biosynthetic process [GO:0015940]; pyrimidine nucleotide metabolic process [GO:0006220]	nucleobase-containing small molecule interconversion [GO:0015949]; pantothenate biosynthetic process [GO:0015940]; pyrimidine nucleotide metabolic process [GO:0006220]	cytosol [GO:0005829]	ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; dCMP kinase activity [GO:0036431]; pantoate-beta-alanine ligase activity [GO:0004592]	GO:0004592; GO:0005524; GO:0005829; GO:0006220; GO:0015940; GO:0015949; GO:0036430; GO:0036431
Q8DG98	reviewed	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN tll2425	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	337	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine(2503)-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine(37)-C2)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]	rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]	cytoplasm [GO:0005737]	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine(2503)-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine(37)-C2)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]	GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475
Q8DGC3	reviewed	Bifunctional NAD(P)H-hydrate repair enzyme Nnr (Nicotinamide nucleotide repair protein) [Includes: ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136) (ADP-dependent NAD(P)HX dehydratase); NAD(P)H-hydrate epimerase (EC 5.1.99.6) (NAD(P)HX epimerase)]	nnr tll2395	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	505	ADP-dependent NAD(P)H-hydrate dehydratase activity [GO:0052855]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD(P)HX epimerase activity [GO:0052856]; metabolite repair [GO:0110051]; nicotinamide nucleotide metabolic process [GO:0046496]	metabolite repair [GO:0110051]; nicotinamide nucleotide metabolic process [GO:0046496]		ADP-dependent NAD(P)H-hydrate dehydratase activity [GO:0052855]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD(P)HX epimerase activity [GO:0052856]	GO:0005524; GO:0046496; GO:0046872; GO:0052855; GO:0052856; GO:0110051
Q8DGI5	unreviewed	Carbamoyl phosphate synthase large chain (EC 6.3.4.16) (EC 6.3.5.5) (Carbamoyl phosphate synthetase ammonia chain)	pyrA carB	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	1100	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (ammonia) activity [GO:0004087]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; metal ion binding [GO:0046872]; 'de novo' UMP biosynthetic process [GO:0044205]; glutamine metabolic process [GO:0006541]; L-arginine biosynthetic process [GO:0006526]	'de novo' UMP biosynthetic process [GO:0044205]; glutamine metabolic process [GO:0006541]; L-arginine biosynthetic process [GO:0006526]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; carbamoyl-phosphate synthase (ammonia) activity [GO:0004087]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; metal ion binding [GO:0046872]	GO:0004087; GO:0004088; GO:0005524; GO:0005737; GO:0006526; GO:0006541; GO:0044205; GO:0046872
Q8DGR0	reviewed	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC tll2254	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	331	cytosol [GO:0005829]; ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]	GO:0000287; GO:0004455; GO:0005829; GO:0009097; GO:0009099; GO:0050661
Q8DHW1	unreviewed	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-)	ftsH	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	644	plasma membrane-derived thylakoid membrane [GO:0031676]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; cell division [GO:0051301]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	cell division [GO:0051301]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	plasma membrane-derived thylakoid membrane [GO:0031676]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	GO:0004176; GO:0004222; GO:0005524; GO:0006508; GO:0008270; GO:0016887; GO:0030163; GO:0031676; GO:0051301
Q8DHZ6	reviewed	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	tll1797	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	194	cytosol [GO:0005829]; dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; ribonucleoside triphosphate phosphatase activity [GO:0017111]; XTP diphosphatase activity [GO:0036222]; nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]	nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]	cytosol [GO:0005829]	dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; ribonucleoside triphosphate phosphatase activity [GO:0017111]; XTP diphosphatase activity [GO:0036222]	GO:0000166; GO:0005829; GO:0009117; GO:0009146; GO:0017111; GO:0035870; GO:0036220; GO:0036222; GO:0046872
Q8DI64	unreviewed	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribA ribBA	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	547	cytosol [GO:0005829]; 3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]	riboflavin biosynthetic process [GO:0009231]	cytosol [GO:0005829]	3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; zinc ion binding [GO:0008270]	GO:0000287; GO:0003935; GO:0005525; GO:0005829; GO:0008270; GO:0008686; GO:0009231; GO:0030145
Q8DIF8	reviewed	Photosystem II CP43 reaction center protein (PSII 43 kDa protein) (Protein CP-43)	psbC tlr1631	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	461	photosystem II [GO:0009523]; plasma membrane-derived thylakoid membrane [GO:0031676]; chlorophyll binding [GO:0016168]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]; metal ion binding [GO:0046872]; photosynthetic electron transport in photosystem II [GO:0009772]	photosynthetic electron transport in photosystem II [GO:0009772]	photosystem II [GO:0009523]; plasma membrane-derived thylakoid membrane [GO:0031676]	chlorophyll binding [GO:0016168]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]; metal ion binding [GO:0046872]	GO:0009523; GO:0009772; GO:0016168; GO:0031676; GO:0045156; GO:0046872
Q8DIN6	unreviewed	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate synthase) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs tlr1546	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	396	cytoplasm [GO:0005737]; ribose phosphate diphosphokinase complex [GO:0002189]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]; 5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; purine nucleotide biosynthetic process [GO:0006164]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; purine nucleotide biosynthetic process [GO:0006164]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	cytoplasm [GO:0005737]; ribose phosphate diphosphokinase complex [GO:0002189]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009156; GO:0016301
Q8DIN8	reviewed	Photosystem II reaction center protein L (PSII-L)	psbL tsr1543	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	37	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0009539; GO:0015979; GO:0031676
Q8DJ02	reviewed	NAD(P)H-quinone oxidoreductase subunit 3 (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 3) (NADH-plastoquinone oxidoreductase subunit 3) (NDH-1 subunit 3) (NDH-C)	ndhC tlr1429	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	132	NADH dehydrogenase complex [GO:0030964]; plasma membrane-derived thylakoid membrane [GO:0031676]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; photosynthesis, light reaction [GO:0019684]	photosynthesis, light reaction [GO:0019684]	NADH dehydrogenase complex [GO:0030964]; plasma membrane-derived thylakoid membrane [GO:0031676]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	GO:0008137; GO:0019684; GO:0030964; GO:0031676; GO:0048038
Q8DJB1	reviewed	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA tll1316	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	369	6-phosphofructokinase complex [GO:0005945]; 6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]; canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	6-phosphofructokinase complex [GO:0005945]	6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0047334; GO:0048029; GO:0061621; GO:0070095
Q8DJI4	reviewed	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE tlr1239	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	497	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]	GO:0000287; GO:0004326; GO:0005524; GO:0005737; GO:0008360; GO:0008765; GO:0009252; GO:0051301; GO:0071555
Q8DJP8	reviewed	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	menC tlr1174	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	322	magnesium ion binding [GO:0000287]; O-succinylbenzoate synthase activity [GO:0043748]; menaquinone biosynthetic process [GO:0009234]; phylloquinone biosynthetic process [GO:0042372]	menaquinone biosynthetic process [GO:0009234]; phylloquinone biosynthetic process [GO:0042372]		magnesium ion binding [GO:0000287]; O-succinylbenzoate synthase activity [GO:0043748]	GO:0000287; GO:0009234; GO:0042372; GO:0043748
Q8DK23	reviewed	Sucrose synthase (SuSyTe) (EC 2.4.1.13)	susA tlr1047	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	808	sucrose synthase activity [GO:0016157]; sucrose metabolic process [GO:0005985]	sucrose metabolic process [GO:0005985]		sucrose synthase activity [GO:0016157]	GO:0005985; GO:0016157
Q8DKB2	reviewed	Carboxysome shell protein CcmK2 (Carbon dioxide-concentrating mechanism protein CcmK2)	ccmK2 tll0947	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	102	carboxysome [GO:0031470]; identical protein binding [GO:0042802]; structural constituent of carboxysome shell [GO:0043886]; carbon fixation [GO:0015977]; photosynthesis [GO:0015979]	carbon fixation [GO:0015977]; photosynthesis [GO:0015979]	carboxysome [GO:0031470]	identical protein binding [GO:0042802]; structural constituent of carboxysome shell [GO:0043886]	GO:0015977; GO:0015979; GO:0031470; GO:0042802; GO:0043886
