Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A2S5T023	unreviewed	NUDIX hydrolase	C1702_18070	Caldimonas thermodepolymerans	215	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A2S5T024	unreviewed	peptidoglycan lytic exotransglycosylase (EC 4.2.2.n1) (Murein hydrolase A)	C1702_17875	Caldimonas thermodepolymerans	409	outer membrane [GO:0019867]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; peptidoglycan lytic transglycosylase activity [GO:0008933]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]; peptidoglycan turnover [GO:0009254]	cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]; peptidoglycan turnover [GO:0009254]	outer membrane [GO:0019867]	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; peptidoglycan lytic transglycosylase activity [GO:0008933]	GO:0004553; GO:0008933; GO:0009253; GO:0009254; GO:0019867; GO:0071555
A0A2S5T025	unreviewed	Small ribosomal subunit protein uS12	rpsL C1702_17720 EV676_11034	Caldimonas thermodepolymerans	125	small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	translation [GO:0006412]	small ribosomal subunit [GO:0015935]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0006412; GO:0015935; GO:0019843
A0A2S5T028	unreviewed	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB C1702_17740	Caldimonas thermodepolymerans	1369	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; DNA-templated transcription [GO:0006351]	DNA-templated transcription [GO:0006351]	DNA-directed RNA polymerase complex [GO:0000428]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]	GO:0000428; GO:0003677; GO:0003899; GO:0006351; GO:0032549
A0A2S5T029	unreviewed	Ancillary SecYEG translocon subunit	C1702_17320 EV676_105236	Caldimonas thermodepolymerans	221	plasma membrane [GO:0005886]; protein-containing complex binding [GO:0044877]		plasma membrane [GO:0005886]	protein-containing complex binding [GO:0044877]	GO:0005886; GO:0044877
A0A2S5T030	unreviewed	Molybdenum cofactor guanylyltransferase (MoCo guanylyltransferase) (EC 2.7.7.77) (GTP:molybdopterin guanylyltransferase) (Mo-MPT guanylyltransferase) (Molybdopterin guanylyltransferase) (Molybdopterin-guanine dinucleotide synthase) (MGD synthase)	mobA C1702_17460 EV676_105208	Caldimonas thermodepolymerans	197	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; molybdenum cofactor guanylyltransferase activity [GO:0061603]; bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process [GO:1902758]	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process [GO:1902758]	cytoplasm [GO:0005737]	GTP binding [GO:0005525]; metal ion binding [GO:0046872]; molybdenum cofactor guanylyltransferase activity [GO:0061603]	GO:0005525; GO:0005737; GO:0046872; GO:0061603; GO:1902758
A0A2S5T031	unreviewed	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA C1702_17275 EV676_105245	Caldimonas thermodepolymerans	443	cytoplasm [GO:0005737]; adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; 'de novo' AMP biosynthetic process [GO:0044208]; IMP metabolic process [GO:0046040]	'de novo' AMP biosynthetic process [GO:0044208]; IMP metabolic process [GO:0046040]	cytoplasm [GO:0005737]	adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208; GO:0046040
A0A2S5T032	unreviewed	MarR family transcriptional regulator	C1702_17930 EV676_1045	Caldimonas thermodepolymerans	208	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; response to stress [GO:0006950]	response to stress [GO:0006950]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0006950
A0A2S5T033	unreviewed	Protein translocase subunit SecE	secE C1702_17770	Caldimonas thermodepolymerans	126	plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	plasma membrane [GO:0005886]	protein transmembrane transporter activity [GO:0008320]	GO:0005886; GO:0006605; GO:0008320; GO:0009306; GO:0043952; GO:0065002
A0A2S5T034	unreviewed	Maleylacetoacetate isomerase (Maleylpyruvate isomerase)	maiA C1702_17585 EV676_11013	Caldimonas thermodepolymerans	217	cytoplasm [GO:0005737]; glutathione transferase activity [GO:0004364]; maleylacetoacetate isomerase activity [GO:0016034]; glutathione metabolic process [GO:0006749]; L-phenylalanine catabolic process [GO:0006559]	glutathione metabolic process [GO:0006749]; L-phenylalanine catabolic process [GO:0006559]	cytoplasm [GO:0005737]	glutathione transferase activity [GO:0004364]; maleylacetoacetate isomerase activity [GO:0016034]	GO:0004364; GO:0005737; GO:0006559; GO:0006749; GO:0016034
A0A2S5T036	unreviewed	DUF4397 domain-containing protein	C1702_17640	Caldimonas thermodepolymerans	253					
A0A2S5T037	unreviewed	Mutator family transposase	C1702_18175	Caldimonas thermodepolymerans	417	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	DNA transposition [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313
A0A2S5T038	unreviewed	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	rfbA C1702_18035	Caldimonas thermodepolymerans	294	glucose-1-phosphate thymidylyltransferase activity [GO:0008879]; metal ion binding [GO:0046872]			glucose-1-phosphate thymidylyltransferase activity [GO:0008879]; metal ion binding [GO:0046872]	GO:0008879; GO:0046872
A0A2S5T039	unreviewed	Outer membrane protein assembly factor BamD	bamD C1702_17370	Caldimonas thermodepolymerans	267	Bam protein complex [GO:1990063]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]	Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]	Bam protein complex [GO:1990063]		GO:0043165; GO:0051205; GO:1990063
A0A2S5T040	unreviewed	Nucleoid-associated protein C1702_17515	C1702_17515 EV676_105197	Caldimonas thermodepolymerans	108	bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]; DNA binding [GO:0003677]		bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]	DNA binding [GO:0003677]	GO:0003677; GO:0005829; GO:0043590
A0A2S5T041	unreviewed	NAD(P)-dependent dehydrogenase (Short-subunit alcohol dehydrogenase family) (Oxidoreductase)	C1702_17810 EV676_11355	Caldimonas thermodepolymerans	264					
A0A2S5T042	unreviewed	Indolepyruvate ferredoxin oxidoreductase family protein	C1702_17680	Caldimonas thermodepolymerans	1194	oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]			oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]	GO:0016903
A0A2S5T043	unreviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG gcpE C1702_17330 EV676_105234	Caldimonas thermodepolymerans	427	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin) [GO:0046429]; 4-hydroxy-3-methylbut-2-enyl-diphosphate synthase activity (flavodoxin) [GO:0141197]; iron ion binding [GO:0005506]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]		4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin) [GO:0046429]; 4-hydroxy-3-methylbut-2-enyl-diphosphate synthase activity (flavodoxin) [GO:0141197]; iron ion binding [GO:0005506]	GO:0005506; GO:0016114; GO:0019288; GO:0046429; GO:0051539; GO:0141197
A0A2S5T044	unreviewed	Thiosulfate oxidation carrier protein SoxY	soxY C1702_17425	Caldimonas thermodepolymerans	153					
A0A2S5T046	unreviewed	Error-prone DNA polymerase (EC 2.7.7.7)	dnaE2 C1702_18105	Caldimonas thermodepolymerans	1058	cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]; DNA repair [GO:0006281]; DNA replication [GO:0006260]	DNA repair [GO:0006281]; DNA replication [GO:0006260]	cytoplasm [GO:0005737]	3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0003887; GO:0005737; GO:0006260; GO:0006281; GO:0008408
A0A2S5T047	unreviewed	Branched-chain amino acid ABC transporter permease	C1702_17675	Caldimonas thermodepolymerans	288	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
A0A2S5T048	unreviewed	Metal-dependent HD superfamily phosphohydrolase	C1702_17960	Caldimonas thermodepolymerans	189					
A0A2S5T049	unreviewed	Nucleotide sugar dehydrogenase (UDP-N-acetyl-D-galactosamine dehydrogenase)	C1702_17205 EV676_101275	Caldimonas thermodepolymerans	426	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; polysaccharide biosynthetic process [GO:0000271]	polysaccharide biosynthetic process [GO:0000271]		NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0000271; GO:0016616; GO:0016628; GO:0051287
A0A2S5T050	unreviewed	RNA-binding protein Hfq	hfq C1702_17305 EV676_105239	Caldimonas thermodepolymerans	80	cytosol [GO:0005829]; RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]; regulation of RNA stability [GO:0043487]; regulation of translation, ncRNA-mediated [GO:0045974]	regulation of DNA-templated transcription [GO:0006355]; regulation of RNA stability [GO:0043487]; regulation of translation, ncRNA-mediated [GO:0045974]	cytosol [GO:0005829]	RNA binding [GO:0003723]	GO:0003723; GO:0005829; GO:0006355; GO:0043487; GO:0045974
A0A2S5T051	unreviewed	Uncharacterized protein	C1702_17820	Caldimonas thermodepolymerans	557					
A0A2S5T052	unreviewed	ABC transporter substrate-binding protein	C1702_17545	Caldimonas thermodepolymerans	331					
A0A2S5T053	unreviewed	DUF465 domain-containing protein	C1702_17380 EV676_105224	Caldimonas thermodepolymerans	67					
A0A2S5T054	unreviewed	Multidrug efflux pump (Multidrug transporter AcrB)	C1702_17475 EV676_105205	Caldimonas thermodepolymerans	1027	plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]		plasma membrane [GO:0005886]	xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0042910
A0A2S5T055	unreviewed	DNA-binding transcriptional LysR family regulator (LysR family transcriptional regulator)	C1702_17565 EV676_1109	Caldimonas thermodepolymerans	297	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A2S5T056	unreviewed	XRE family transcriptional regulator	C1702_18095	Caldimonas thermodepolymerans	84	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A2S5T057	unreviewed	ABC transporter substrate-binding protein (Tripartite-type tricarboxylate transporter receptor subunit TctC)	C1702_17910 EV676_1049	Caldimonas thermodepolymerans	323					
A0A2S5T058	unreviewed	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	aceE C1702_17260 EV676_101286	Caldimonas thermodepolymerans	901	magnesium ion binding [GO:0000287]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]			magnesium ion binding [GO:0000287]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]	GO:0000287; GO:0004739
A0A2S5T059	unreviewed	Condensin subunit ScpB (SMC-Scp complex subunit ScpB)	scpB C1702_17360 EV676_105228	Caldimonas thermodepolymerans	354	cytoplasm [GO:0005737]; cell division [GO:0051301]; chromosome separation [GO:0051304]	cell division [GO:0051301]; chromosome separation [GO:0051304]	cytoplasm [GO:0005737]		GO:0005737; GO:0051301; GO:0051304
A0A2S5T060	unreviewed	Large ribosomal subunit protein uL10	rplJ C1702_17750 EV676_11028	Caldimonas thermodepolymerans	167	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; translation [GO:0006412]	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	large ribosomal subunit rRNA binding [GO:0070180]	GO:0005840; GO:0006412; GO:0070180; GO:1990904
A0A2S5T062	unreviewed	FAD-dependent oxidoreductase	C1702_17220	Caldimonas thermodepolymerans	373	2-hydroxyglutarate dehydrogenase activity [GO:0047545]			2-hydroxyglutarate dehydrogenase activity [GO:0047545]	GO:0047545
A0A2S5T063	unreviewed	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	C1702_18030	Caldimonas thermodepolymerans	307	cytosol [GO:0005829]; dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; dTDP-rhamnose biosynthetic process [GO:0019305]	dTDP-rhamnose biosynthetic process [GO:0019305]	cytosol [GO:0005829]	dTDP-4-dehydrorhamnose reductase activity [GO:0008831]	GO:0005829; GO:0008831; GO:0019305
A0A2S5T064	unreviewed	Dihydrolipoamide succinyltransferase	C1702_17405	Caldimonas thermodepolymerans	119	cytosol [GO:0005829]; dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]; tricarboxylic acid cycle [GO:0006099]	tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]	dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]	GO:0004149; GO:0005829; GO:0006099
A0A2S5T065	unreviewed	AbiTii domain-containing protein	C1702_17790	Caldimonas thermodepolymerans	306					
A0A2S5T066	unreviewed	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	trpD C1702_17595 EV676_11016	Caldimonas thermodepolymerans	345	cytosol [GO:0005829]; anthranilate phosphoribosyltransferase activity [GO:0004048]; magnesium ion binding [GO:0000287]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]	cytosol [GO:0005829]	anthranilate phosphoribosyltransferase activity [GO:0004048]; magnesium ion binding [GO:0000287]	GO:0000162; GO:0000287; GO:0004048; GO:0005829
A0A2S5T067	unreviewed	Nicotinate phosphoribosyltransferase	C1702_17270 EV676_105246	Caldimonas thermodepolymerans	173	glycosyltransferase activity [GO:0016757]			glycosyltransferase activity [GO:0016757]	GO:0016757
A0A2S5T068	unreviewed	Heme exporter protein C (Cytochrome c-type biogenesis protein)	ccmC C1702_17080 EV676_105174	Caldimonas thermodepolymerans	246	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]	cytochrome complex assembly [GO:0017004]	plasma membrane [GO:0005886]	heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]	GO:0005886; GO:0015232; GO:0017004; GO:0020037
A0A2S5T069	unreviewed	Amino acid adenylation domain-containing protein	C1702_17195	Caldimonas thermodepolymerans	3724	cytosol [GO:0005829]; enterobactin synthetase complex [GO:0009366]; fatty acid synthase complex [GO:0005835]; 2,3-dihydroxybenzoate-serine ligase activity [GO:0047527]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; phosphopantetheine binding [GO:0031177]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; enterobactin biosynthetic process [GO:0009239]; fatty acid biosynthetic process [GO:0006633]	amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; enterobactin biosynthetic process [GO:0009239]; fatty acid biosynthetic process [GO:0006633]	cytosol [GO:0005829]; enterobactin synthetase complex [GO:0009366]; fatty acid synthase complex [GO:0005835]	2,3-dihydroxybenzoate-serine ligase activity [GO:0047527]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; phosphopantetheine binding [GO:0031177]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	GO:0004312; GO:0004315; GO:0005829; GO:0005835; GO:0006633; GO:0008483; GO:0009239; GO:0009366; GO:0030170; GO:0031177; GO:0043041; GO:0047527
A0A2S5T070	unreviewed	ISXO2 transposase-like protein	C1702_18180	Caldimonas thermodepolymerans	66					
A0A2S5T071	unreviewed	ABC transporter ATP-binding protein	C1702_17655	Caldimonas thermodepolymerans	255	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
